Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),
Configuration Field Inputs,50,50,14,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Frequency,ROCOF,
 ,5.04,1.08287279855,26.4139244464,0.480790641879,4.77445933562,26.7983080982,-153.440144924,4.29658725617,3.31165285893,0.0825180358427,-5.33268574728,0.033689543198,-9.77509252026,0.218306913016,-14.3504902134,0.300249076691,-175.995377051,10.5053255209,-1.20088124467,0.065002550954,-7.95586358582,15.4333794774,4.44449858703,1.77214614511,16.4305848441,0.0825873798856,-18.5454138265,0.667501825999,-39.9626298726,49.9808706058,-0.00383227583633,
 ,5.06,1.08287032543,26.5461667868,0.482192289875,4.90242344726,26.7873427412,-153.314821306,4.31869618527,3.41805639348,0.0830653232488,-5.22411398808,0.0339513995336,-9.63342298675,0.219555943799,-14.2114311054,0.298365381207,-175.929525178,10.4420301426,-1.06469275598,0.0644959262237,-7.70986331932,15.5274595755,4.57042308548,1.78151302439,16.444158433,0.082990837552,-18.4129492402,0.66256325557,-40.5170408032,49.9813800292,-0.003979198802,
 ,5.08,1.08286880665,26.6745715239,0.483461469659,5.0266364502,26.7678382829,-153.198864285,4.34014211908,3.52078081695,0.0836492206575,-5.12164721147,0.034251328774,-9.49626920441,0.220978709752,-14.0759939951,0.296349195009,-175.879557789,10.3762035922,-0.932953831842,0.0639752070483,-7.46511952912,15.6076956763,4.69276542421,1.79058404693,16.4583393078,0.0834459691538,-18.282993451,0.656854386774,-41.2336469254,49.981905064,-0.0041109072768,
 ,5.1,1.08286825281,26.7990499171,0.48459263558,5.14705802816,26.7400794604,-153.092181225,4.36077529715,3.61992525448,0.0842663733824,-5.0253478473,0.0345867564473,-9.36438407168,0.222570420304,-13.9446832417,0.294213762155,-175.844566539,10.3080200777,-0.80585140183,0.0634413073586,-7.22197689776,15.6736477804,4.81164830331,1.79942071205,16.4722653432,0.0839541875901,-18.1557965925,0.650437192789,-42.126192616,49.9824435085,-0.00422586744867,
 ,5.12,1.08286866253,26.9195309693,0.485580448665,5.26366437589,26.7044598192,-152.994593551,4.38046467888,3.71559020419,0.0849135512048,-4.93525558996,0.0349540875255,-9.23846161741,0.224322952508,-13.8180157871,0.291975922632,-175.82367133,10.2376553504,-0.683551603433,0.0628951888307,-6.98077122038,15.7250649461,4.92716912157,1.80807846357,16.4851816251,0.084515794261,-18.0316501264,0.64340260955,-43.2089497482,49.9829929863,-0.00432264486047,
 ,5.14,1.08287002237,27.035962494,0.486419795716,5.37644871218,26.6614755131,-152.905839509,4.39910153256,3.80787372178,0.0855876063036,-4.85138155119,0.0353488581599,-9.11908738521,0.226224700326,-13.6964945564,0.289656538075,-175.816048728,10.1652860979,-0.566197935207,0.062337861458,-6.74182793045,15.7618889872,5.03939765237,1.81660501397,16.4964565048,0.0851299549471,-17.910874022,0.635874241421,-44.496390423,49.9835509644,-0.00439993113647,
 ,5.16,1.08287230705,27.1483120248,0.487105810578,5.48542160147,26.6117177788,-152.82557775,4.41660191885,3.89686893787,0.0862853903854,-4.77370040734,0.0357659378276,-9.00669793378,0.228260494765,-13.5805791251,0.287280486962,-175.820945709,10.0910894161,-0.453909615845,0.0617703837069,-6.50546066717,15.7842552023,5.14837562658,1.8250388937,16.5055949492,0.0857946910397,-17.7938010726,0.628011618845,-46.0026905863,49.9841147738,-0.00445656883315,
 ,5.18,1.08287547984,27.2565675471,0.487633898044,5.59061106979,26.5558641993,-152.753391684,4.4329078694,3.98266319171,0.0870036414951,-4.70214099724,0.0361997629387,-8.90155442437,0.230411627689,-13.4706557749,0.284876193844,-175.837680098,10.0152423648,-0.34678016753,0.0611938622162,-6.27196989722,15.7924901042,5.2541181736,1.83340825708,16.5122488511,0.0865068863044,-17.6807592864,0.620012632539,-47.7410161628,49.9846816321,-0.00449157382762,
 ,5.2,1.08287949325,27.3607380386,0.487999760836,5.69206250518,26.4946688757,-152.688794566,4.44798714234,4.06533893408,0.0877388534707,-4.63657604403,0.036644580389,-8.80373262502,0.23265600933,-13.3670093627,0.282474717416,-175.865624518,9.93792160814,-0.24487623646,0.0606094510081,-6.04164160251,15.78710616,5.3566170114,1.84172997006,16.516224034,0.0872623094776,-17.5720534498,0.612114644026,-49.7225478866,49.9852486696,-0.00450415470066,
 ,5.22,1.08288428986,27.4608538063,0.488199430019,5.78983833858,26.4289516276,-152.631235297,4.46183153443,4.14497639455,0.0884871423542,-4.57681182289,0.0370946794168,-8.71312878154,0.234968482141,-13.2697995099,0.280108480032,-175.904167183,9.85930314161,-0.148236657662,0.0600183501856,-5.81474604457,15.7687935886,5.45584521739,1.85000899869,16.5174837784,0.0880556531,-17.4679470258,0.604593641647,-51.9552203159,49.9858129564,-0.004493728639,
 ,5.24,1.08288980346,27.556966614,0.48822929915,5.88401750661,26.3595863469,-152.580104892,4.47445383611,4.22165783763,0.0892441242081,-4.52257867595,0.0375445924133,-8.62947836571,0.237321302115,-13.1790434385,0.277809766315,-175.952643381,9.77956210578,-0.056871765577,0.0594218041009,-5.59153661502,15.7384093072,5.55176335401,1.85823811036,16.5161487905,0.0888805890419,-17.3686455133,0.597760707509,-54.4421924128,49.9863715306,-0.00445993347471,
 ,5.26,1.08289596024,27.6491495956,0.48808616236,5.97469470304,26.2874886373,-152.534743623,4.48588362282,4.29547306533,0.0900048177408,-4.47352329223,0.0379892497351,-8.55238318448,0.239684784219,-13.0946073187,0.275609143075,-176.010237565,9.69887268523,0.0292370534031,0.058821098989,-5.37224878092,15.6969631532,5.64432666668,1.86639789276,16.5124936404,0.089729841174,-17.274282272,0.591955041297,-57.1801376322,49.986921428,-0.00440263559491,
 ,5.28,1.08290268022,27.737496955,0.487767256423,6.06197943111,26.2136028763,-152.494448802,4.4961621741,4.36652567912,0.0907635830681,-4.42920362786,0.0384240795049,-8.48134189387,0.24202809254,-13.0162072803,0.273533954039,-176.075866184,9.61740809033,0.110137575039,0.0582175600714,-5.15709913275,15.6456015552,5.733493019,1.87445708885,16.5069397996,0.0905952755426,-17.1849076251,0.587532931062,-60.1575393789,49.9874597114,-0.00432193358515,
 ,5.3,1.08290987869,27.8221234583,0.487270306781,6.14599487389,26.1388888512,-152.458483212,4.50533689186,4.43493951065,0.0915141050325,-4.38908724266,0.0388450501263,-8.41577950177,0.244320140148,-12.9434203214,0.271607024193,-176.148062268,9.53534061817,0.185906730873,0.0576125481428,-4.94628454245,15.5855888657,5.81923118335,1.88237323881,16.5000455028,0.0914680082201,-17.1004818156,0.584852452242,-63.3532862901,49.9879834994,-0.00421815760593,
 ,5.32,1.08291746779,27.903163724,0.486593577276,6.22687660533,26.0643081297,-152.426084137,4.51345564366,4.50086458032,0.0922494260682,-4.35255366815,0.0392486599532,-8.35507266669,0.246530550158,-12.8757043422,0.269845677902,-176.22488957,9.45284178729,0.256650398143,0.0570074556647,-4.73998143808,15.5182866152,5.90152906833,1.89009361364,16.4924927456,0.0923385307086,-17.0208721293,0.584254357266,-66.7359432699,49.9884899952,-0.00409186463568,
 ,5.34,1.08292535806,27.9807713251,0.485735923246,6.30477116942,25.9908103374,-152.396472958,4.52056147827,4.56448195365,0.0929620299314,-4.3189012003,0.0396318844487,-8.29856913275,0.248630619963,-12.8124255568,0.268261141574,-176.303913129,9.37008253935,0.322503006203,0.0564037023963,-4.53834520133,15.4451309874,5.98040144243,1.89755641817,16.4850717992,0.0931968523726,-16.9458542406,0.586040529669,-70.2640740109,49.9889765131,-0.00394382983443,
 ,5.36,1.08293346005,28.0551177151,0.48469684738,6.37983456051,25.9193195292,-152.368865211,4.52668814735,4.62600693509,0.0936439740355,-4.28735823414,0.039992095552,-8.24560114031,0.25059422621,-12.7528907394,0.266858370876,-176.382243377,9.28723349945,0.383626982446,0.0558027306051,-4.34150969313,15.3676088626,6.05589671023,1.90469223573,16.4786636741,0.0940326588757,-16.8751175985,0.59045230802,-73.8878601852,49.9894405038,-0.00377503439489,
 ,5.38,1.08294168583,28.126390996,0.483476557632,6.45223064197,25.8507208485,-152.342480978,4.53185681642,4.68569015983,0.0942870649059,-4.25709894558,0.0403269703626,-8.1954938652,0.252398609704,-12.6963812751,0.265636314426,-176.456654802,9.20446528476,0.440212062619,0.0552059998992,-4.14958691237,15.2872328137,6.12810231933,1.9114256807,16.4742209997,0.0948354850108,-16.8082744744,0.597651596665,-77.5519961946,49.9898795775,-0.00358665034084,
 ,5.4,1.08294995035,28.1947945456,0.482076026244,6.52212954437,25.7858476808,-152.316555418,4.5360742648,4.74381630148,0.0948830686252,-4.22726280731,0.0406344064154,-8.14757072677,0.254024987051,-12.642185881,0.264588595881,-176.523762876,9.12194884973,0.492474490848,0.054614981737,-3.96266679215,15.2055154767,6.19714842504,1.91767722083,16.4727477947,0.0955948996649,-16.7448721442,0.607707634181,-81.1995035354,49.9902915243,-0.00338002281319,
 ,5.42,1.08295817277,28.2605455234,0.480497048774,6.58970608674,25.7254695111,-152.290349232,4.5393327617,4.80070029321,0.0954239462198,-4.19697713397,0.0409124587832,-8.10115772522,0.255458948886,-12.589629177,0.263704560552,-176.580230177,9.03985585435,0.54065613332,0.0540311536673,-3.78081713809,15.1239437498,6.26320951973,1.92336512675,16.4752786014,0.0963006999787,-16.6844075752,0.620591448347,-84.7758332057,49.9906743329,-0.00315665043241,
 ,5.44,1.08296627753,28.3238732767,0.478742301891,6.65513826515,25.6702806946,-152.263158793,4.54161167456,4.85668114581,0.0959021028002,-4.16538161781,0.0411593103188,-8.05558884998,0.256690621822,-12.5380939474,0.262970591752,-176.622968723,8.95835904052,0.585023526108,0.0534559933589,-3.60408371369,15.0439532973,6.32650384313,1.92840750315,16.4828574329,0.096943111091,-16.6263439345,0.636178586566,-88.2325329691,49.991026205,-0.00291816434507,
 ,5.46,1.0829741952,28.3850176653,0.47681539851,6.71860585219,25.6208903483,-152.23432571,4.54288072463,4.91211362841,0.0963106389081,-4.13165366187,0.0413732810553,-8.0102141157,0.257714591082,-12.4870358472,0.262371563002,-176.649311242,8.87763260035,0.62586687205,0.0528909724818,-3.43249047829,14.9669038476,6.38729052553,1.93272435393,16.4965169481,0.0975129872432,-16.5701282043,0.654259151523,-91.5298930701,49.9913455689,-0.00266630653918,
 ,5.48,1.08298186319,28.4442273255,0.474720938763,6.78028914812,25.5778135541,-152.203245554,4.54310466684,4.96735824542,0.0966435928451,-4.0950332522,0.0415528768118,-7.964411026,0.258529601117,-12.4359903072,0.261892265322,-176.657136521,8.79785251911,0.663498994263,0.0523375504984,-3.26603998464,14.8940557777,6.4458645709,1.93623963256,16.5172582279,0.098002009499,-16.5152091845,0.674553012991,-94.6382834485,49.9916310884,-0.00240290795262,
 ,5.5,1.08298922619,28.5017578938,0.472464555212,6.8403679205,25.5414640514,-152.169375543,4.54224904653,5.02277008968,0.0968961636406,-4.05484613009,0.0416968711604,-7.91759935712,0.259138070397,-12.3845723229,0.26151864338,-176.644947814,8.71919687529,0.698254245386,0.0517971684281,-3.10471394323,14.8265484668,6.50254994835,1.93888322908,16.5460314808,0.0984028749691,-16.4610551584,0.696727608802,-97.5382254081,49.9918816706,-0.00212986681248,
 ,5.52,1.08299623645,28.5578702068,0.47005295067,6.8990205641,25.5121485646,-152.13224099,4.54028658666,5.07868726736,0.097064905598,-4.0105241192,0.0418044098507,-7.8692582294,0.259545471941,-12.3324705377,0.261238694172,-176.611913115,8.6418460798,0.730487362674,0.051271242642,-2.94847396133,14.7653808782,6.55769121578,1.94059284652,16.583717958,0.0987094722484,-16.4071705031,0.720415968941,-100.21948206,49.9920964697,-0.00184912753951,
 ,5.54,1.08300285382,28.6128284966,0.467493927008,6.95642350663,25.4900628807,-152.091440368,4.53720369296,5.1354196646,0.0971478868733,-3.96162161288,0.0418751231779,-7.81894364728,0.259759641546,-12.279437472,0.261042925018,-176.557878676,8.56598303679,0.760572250494,0.0507611587462,-2.79726246377,14.7113947915,6.61164422841,1.94131572241,16.6311133159,0.0989170378053,-16.3531105326,0.745233242238,-102.679553222,49.9922748898,-0.00156266044678,
 ,5.56,1.08300904581,28.6668985979,0.464796403368,7.01275087921,25.4752897514,-152.046648885,4.533006539,5.19323884765,0.0971448061549,-3.90782742213,0.0419092300861,-7.76630418461,0.259790079911,-12.2252778723,0.260924326854,-176.483362678,8.49179320972,0.78890066403,0.0502682656089,-2.65100380078,14.6652610585,6.66476657393,1.94101015433,16.6889126214,0.0990222883275,-16.2984938876,0.770790765818,-104.921939285,49.9924165836,-0.00127244236025,
 ,5.58,1.08301478735,28.7203461816,0.461970422323,7.06817446208,25.467798651,-151.99762052,4.5277262092,5.25236984615,0.0970570630991,-3.84897140985,0.0419076182062,-7.71109238833,0.259647312506,-12.1698370036,0.260877884683,-176.389527861,8.41946457727,0.81588076159,0.0497938695798,-2.50960554545,14.6274691968,6.71740840717,1.93964679387,16.7576971611,0.0990235245208,-16.2430118398,0.796707366992,-106.954447483,49.9925214505,-0.000980438202333,
 ,5.6,1.08302006062,28.7734350322,0.45902714266,7.12286390758,25.4674473763,-151.944188482,4.52142243646,5.31298545868,0.0968877796835,-3.78502558647,0.0418718864976,-7.65316982159,0.259342362348,-12.112990351,0.260899709527,-176.278124916,8.34918746614,0.841935488029,0.0493392289524,-2.37295997946,14.5983205593,6.76990432533,1.93720967872,16.8379231824,0.0989207025628,-16.1864339717,0.82261802616,-108.787705375,49.9925896311,-0.000688583508235,
 ,5.62,1.08302485479,28.8264253806,0.455978817676,7.17698723155,25.473985437,-151.886264167,4.51418556673,5.37520354262,0.0966417710341,-3.71609960658,0.0418043413839,-7.59250443275,0.258886376722,-12.0546357158,0.260985925677,-176.151396909,8.28115424997,0.867500748707,0.0489055487116,-2.24094576075,14.5779252442,6.82256682664,1.93369697925,16.9299126688,0.0987154703053,-16.1286098282,0.848180259075,-110.433953403,49.992621501,-0.000398767801772,
 ,5.64,1.0830291657,28.879572308,0.452838758128,7.23071155292,25.4870591428,-151.823834679,4.50613650938,5.43908752011,0.0963254655856,-3.64243088011,0.0417079427189,-7.52915999328,0.258290430796,-11.9946881771,0.261131475729,-176.011940493,8.21555890673,0.893023332471,0.0484939756071,-2.11342976156,14.5662028188,6.87568174088,1.92912144318,17.0338462252,0.098411166356,-16.0694663246,0.873078649173,-111.906124028,49.9926176617,-0.000112818738954,
 ,5.66,1.08303299557,28.9331242323,0.449621279249,7.28420404874,25.5062182677,-151.756959059,4.49742457896,5.5046500712,0.0959467757002,-3.56436978311,0.0415862019326,-7.46327850053,0.257565510986,-11.9330778884,0.261329009618,-175.862530671,8.15259643018,0.918958543768,0.0481055935898,-1.99026905917,14.5628868453,6.92950582605,1.92351052893,17.149758133,0.0980127813016,-16.0090009122,0.897027937655,-113.21717837,49.9925789299,0.000167513056261,
 ,5.68,1.08303635274,28.9873214915,0.44634163159,7.33763307888,25.5309241445,-151.68576341,4.48822329005,5.57185972391,0.0955149211484,-3.48236071001,0.0414430405285,-7.39505746501,0.256722660955,-11.8697502485,0.261568003959,-175.705928099,8.09246209464,0.945767508861,0.0477414196433,-1.87131305505,14.5675331064,6.98426651429,1.91690622613,17.2775336165,0.0975268815167,-15.9472707427,0.919775011209,-114.379655618,49.9925063253,0.000440568502539,
 ,5.7,1.08303925134,29.0423950342,0.443015915748,7.3911694224,25.5605590234,-151.610435099,4.47872432014,5.64064981954,0.0950402092137,-3.39691993605,0.0412826220266,-7.3247247002,0.255773255389,-11.8046676343,0.261834221084,-175.544696275,8.03535057569,0.973914129568,0.0474024000381,-1.75640569188,14.5795313384,7.04016358769,1.90936456899,17.416908353,0.0969614971697,-15.8843783221,0.941100047718,-115.405388024,49.9924010563,0.000704793895466,
 ,5.72,1.08304171106,29.0985652296,0.439660981443,7.44498755593,25.5944365203,-151.531216248,4.46912999319,5.71092915792,0.0945337766459,-3.30861143658,0.0411091738283,-7.25251347984,0.254729353018,-11.7378116589,0.262109572914,-175.381056811,7.98145493356,1.00386167023,0.0470894070329,-1.64538773103,14.5981202004,7.09737239515,1.90095485543,17.5674702496,0.0963259771433,-15.8204543728,0.960817007235,-116.305338848,49.9922645044,0.000958753973111,
 ,5.74,1.08304375689,29.1560408058,0.436294311716,7.49926689498,25.631812968,-151.448396691,4.45964474904,5.78259352806,0.0940073002505,-3.21802192495,0.0409268168942,-7.17864070483,0.253604072166,-11.6691848302,0.262372411653,-175.216803501,7.9309654687,1.03606897951,0.0468032360413,-1.53809904729,14.6224051297,7.15604810254,1.89175859141,17.7286635044,0.0956308145818,-15.7556388285,0.978773596347,-117.089527938,49.9920982068,0.00120114403612,
 ,5.76,1.08304541882,29.2150179271,0.432933893389,7.5541929119,25.6718994852,-151.362306558,4.45046614168,5.85553731112,0.0934726845152,-3.12573640484,0.0407394203541,-7.10329011106,0.252411930196,-11.598810578,0.262598231479,-175.053282694,7.88406846289,1.07098636758,0.0465446032754,-1.4343808927,14.6513786702,7.21633041156,1.88186818607,17.8997949653,0.094887447607,-15.6900610519,0.994850790288,-117.767017417,49.9919038384,0.00143080086432,
 ,5.78,1.0830467315,29.275679415,0.429598075247,7.60995803981,25.7138745763,-151.273308602,4.44177594698,5.92966439753,0.0929417362443,-3.03231547574,0.0405504952835,-7.02660170697,0.25116909257,-11.5267308925,0.262760732261,-174.891433111,7.84094482142,1.10905117974,0.0463141438748,-1.33407807817,14.6839428052,7.27834818834,1.87138542839,18.0800427907,0.094108040396,-15.623820482,1.00896196729,-118.345936818,49.9916831916,0.00164671209364,
 ,5.8,1.08304773386,29.33819412,0.426305415703,7.66676227102,25.7568970779,-151.181790382,4.4337319553,6.00489777209,0.0924258375562,-2.9382754765,0.0403631371957,-6.94866773421,0.249893487383,-11.4530012591,0.262833165368,-174.73186755,7.80176863466,1.15068312934,0.0461124105201,-1.2370410207,14.7189327892,7.34222350586,1.86041978037,18.2684674057,0.0933052502421,-15.5569689775,1.02105169107,-118.833532742,49.9914381565,0.00184802365876,
 ,5.82,1.08304846852,29.4027164456,0.423074521953,7.72481336151,25.8001192736,-151.088156364,4.42646097766,6.08118726813,0.0919356296428,-2.84407230484,0.0401800208844,-6.86953464999,0.248604755883,-11.3776831313,0.262789851748,-174.574974977,7.76670567889,1.19627947305,0.0459398725243,-1.14312760552,14.7551419461,7.40807470998,1.84908652514,18.4640247232,0.092491986436,-15.4894961197,1.03109416734,-119.236232524,49.9911706996,0.00203404488101,
 ,5.84,1.0830489812,29.4693860234,0.419923882852,7.78432656086,25.8427000015,-150.992820008,4.42005350913,6.15851515269,0.0914807202248,-2.75008943049,0.0400034448022,-6.78921003003,0.247324026936,-11.3008347416,0.26260773654,-174.421024436,7.73591187756,1.24621013061,0.0457969153888,-1.05220481707,14.7913468941,7.47601825286,1.8375048109,18.6655815712,0.0916811668077,-15.4213186516,1.03909139642,-119.559714671,49.9908828432,0.00220425079858,
 ,5.86,1.08304931987,29.5383275376,0.416871697914,7.84552379984,25.8838175836,-150.896195904,4.41456037853,6.23689936115,0.0910694275075,-2.65663025916,0.0398354159937,-6.70767291786,0.246073521786,-11.2225015127,0.262267828522,-174.27025968,7.70953174524,1.30081286661,0.0456838408031,-0.964150099161,14.8263326627,7.54616918121,1.82579563256,18.8719332224,0.0908854775661,-15.3522750576,1.04507104426,-119.808981201,49.990576644,0.00235828139653,
 ,5.88,1.08304953384,29.6096506902,0.413935704929,7.90863228639,25.9226824112,-150.798692039,4.40999157698,6.31639434,0.0907085725472,-2.56391465315,0.0396777614534,-6.62488598639,0.244876012675,-11.1427075679,0.261756373263,-174.122981251,7.68769683648,1.36038866382,0.0456008670588,-0.878852413837,14.8589171886,7.61864030585,1.81407979384,19.0818228649,0.0901171417115,-15.2821260145,1.0490840577,-119.988428681,49.9902541741,0.00249593749898,
 ,5.9,1.08304967267,29.6834502984,0.411133008781,7.97388248524,25.9585490201,-150.70070225,4.40631731147,6.39708957692,0.0904033302076,-2.47207912549,0.0395322483265,-6.54080789951,0.243754173166,-11.0614497928,0.261065629918,-173.979617447,7.67052422192,1.42519742419,0.0455481298461,-0.796212978347,14.8879747107,7.69354020057,1.80247589164,19.2939627827,0.0893877007863,-15.2105610692,1.05120205389,-120.101915867,49.9899175012,0.00261717322105,
 ,5.92,1.08304978499,29.7598065101,0.40847991403,8.04150548533,25.9907274953,-150.602598955,4.40347118377,6.47910599765,0.0901571463566,-2.38118004579,0.0394006940395,-6.4554044392,0.242729867891,-10.9786955527,0.260194163276,-173.840785081,7.65811501354,1.49545413583,0.0455256833901,-0.716145670665,14.9124576282,7.77097027396,1.79109836336,19.5070569364,0.088707814119,-15.1372114404,1.05151451991,-120.152826583,49.9895686721,0.00272208503856,
 ,5.94,1.08304991731,29.8387851225,0.405991763798,8.11172979311,26.0185940439,-150.504726258,4.40135526013,6.56259049382,0.089971725707,-2.2911991532,0.0392850484462,-6.36865727613,0.241823433987,-10.8943845981,0.259146620066,-173.707336108,7.65055296006,1.57132563914,0.0455335018826,-0.63857710504,14.9314164393,7.85102122421,1.78005563557,19.7198245429,0.0880870790445,-15.0616683249,1.05012586345,-120.144126951,49.989209697,0.00281089770317,
 ,5.96,1.08305011269,29.9204379863,0.403682787401,8.18477762428,26.0416005824,-150.407393489,4.39984668354,6.64770891873,0.0898470909322,-2.202050759,0.0391874333105,-6.28056967942,0.241053005475,-10.8084349936,0.257933023656,-173.58037972,7.64790313292,1.65292811459,0.0455714811605,-0.563446389718,14.9440174362,7.9337692212,1.76944840953,19.9310241666,0.0875338748764,-14.983505563,1.04715236104,-120.078416326,49.9888425366,0.00288394740132,
 ,5.98,1.08305040953,30.0048034754,0.401565959035,8.26086080188,26.05928319,-150.310869295,4.39880539377,6.73463795081,0.0897817096191,-2.11359019625,0.0391101295659,-6.1911689303,0.240433925655,-10.7207522562,0.256567683055,-173.461265537,7.65021072181,1.74032539631,0.0456394405797,-0.490704588991,14.949557895,8.01927216647,1.75936811585,20.1394777458,0.0870552327135,-14.902305046,1.04271905438,-119.95797148,49.988469092,0.00294166271305,
 ,6.0,1.08305084037,30.0919070033,0.399652869685,8.34017639932,26.0712692953,-150.215376374,4.39808246696,6.82355627742,0.0897726815646,-2.02562327195,0.0390555092029,-6.10050563609,0.239978282176,-10.6312403899,0.255067859155,-173.351515123,7.65749995824,1.83352819125,0.0457371250337,-0.420313920469,14.9474785598,8.10756636212,1.74989556603,20.3440939057,0.0866567324949,-14.8176828888,1.03695664888,-119.784783611,49.9880911963,0.002984544054,
 ,6.02,1.08305143077,30.1817615651,0.397953614187,8.42290229269,26.0772834779,-150.121086948,4.39752856715,6.91463559017,0.089815975181,-1.93791662427,0.0390259155893,-6.00865043915,0.239694586326,-10.5398132679,0.253452354164,-173.252697359,7.66977318409,1.93249425348,0.0458642070657,-0.352246725703,14.9373732838,8.19866388003,1.74109982497,20.54388986,0.086342428118,-14.7293142097,1.02999847042,-119.560587826,49.9877106102,0.00301314237598,
 ,6.04,1.08305219845,30.2743682875,0.396476695201,8.5091928038,26.07715179,-150.028119106,4.39700201746,7.00803190245,0.0899066986761,-1.85020892985,0.0390235027031,-5.91568870639,0.239587603811,-10.4464048374,0.251740185367,-173.166256426,7.68701008145,2.0371295297,0.0460202890293,-0.286484257519,14.9189957477,8.29255086853,1.73303732301,20.7380111794,0.0861148009012,-14.6369543894,1.02197753743,-119.286884775,49.9873290194,0.00302803794699,
 ,6.06,1.08305315256,30.3697169678,0.395228945576,8.59917462242,26.0708045276,-149.936534111,4.39637604431,7.10387769282,0.0900393894795,-1.76222282417,0.0390500493465,-5.82171366891,0.239658330726,-10.3509768836,0.249949475414,-173.093315241,7.7091670786,2.14729025619,0.0462049052539,-0.223015330254,14.892263229,8.38918696872,1.72575122169,20.9257487229,0.0859747412216,-14.5404549439,1.01302380445,-118.964954151,49.9869480347,0.00302982003554,
 ,6.08,1.08305429323,30.4677865875,0.394215470342,8.69294319291,26.0582774058,-149.846334771,4.39554482014,7.20227533902,0.0902083043153,-1.67367721382,0.039106768234,-5.72681824627,0.239904096989,-10.2535234915,0.248096648642,-173.03448701,7.73617694603,2.26278595306,0.0464175241787,-0.161834879479,14.8572574452,8.48850594296,1.71927104174,21.1065520869,0.0859215577872,-14.4397726174,1.00326163143,-118.595859876,49.9865691947,0.00301906828476,
 ,6.1,1.08305561146,30.5685457884,0.393439609262,8.79055973522,26.0397111217,-149.757464953,4.39442802127,7.30329223283,0.0904076924935,-1.58429943413,0.0391941314275,-5.63108559727,0.240318771505,-10.1540718081,0.246195978961,-172.989729577,7.76794859477,2.38338322952,0.0466575504278,-0.102942475644,14.8142225379,8.59041754525,1.71361255701,21.2800390269,0.0859530136936,-14.3349709375,0.992807529082,-118.180446926,49.9861939695,0.0029963364832,
 ,6.12,1.08305708927,30.671953301,0.392902920626,8.89204904485,26.0153493143,-149.669810273,4.39297372111,7.40695785663,0.0906320364197,-1.49383651202,0.0393117327016,-5.53457845455,0.240893039389,-10.0526791474,0.244259498685,-172.958269956,7.80436708789,2.50881028647,0.0469243268021,-0.0463408318956,14.7635602997,8.69481059093,1.70877795257,21.4460004459,0.0860653881562,-14.2262142025,0.981768225892,-117.71932988,49.9858237673,0.00296213932387,
 ,6.14,1.08305870019,30.7779583205,0.392605186597,8.9973981809,25.9855349584,-149.583199958,4.39115954693,7.51326296402,0.0908762459229,-1.4020647029,0.0394582041395,-5.43732761876,0.241614721909,-9.94942685566,0.24229725161,-172.938612154,7.84529387406,2.63876198134,0.0472171361765,0.00796565940377,14.7058227839,8.80155711196,1.70475624005,21.604400715,0.0862535625798,-14.1137545929,0.970239095959,-117.212873535,49.9854599403,0.00291694258878,
